gem2020,wijk2020,W,E,Verschilfactor totaal
GM0828,WK082813,2,1,0.9527
GM0828,WK082813,2,2,0.9133
GM0828,WK082813,3,0,0.9005
GM0828,WK082813,3,1,0.9005
GM0828,WK082813,3,2,0.9005
GM0828,WK082813,4,0,1.0329
GM0828,WK082813,4,1,1.0138
GM0828,WK082813,4,2,1.0138
GM0828,WK082813,5,0,0.9777
GM0828,WK082813,5,1,0.9777
GM0828,WK082813,5,2,0.9777
GM0828,WK082814,1,0,0.9409
GM0828,WK082814,1,1,0.9535
GM0828,WK082814,1,2,0.9535
GM0828,WK082814,2,0,0.9169
GM0828,WK082814,2,1,0.9548
GM0828,WK082814,2,2,0.9792
GM0828,WK082814,3,0,0.8825
GM0828,WK082814,3,1,0.9220
GM0828,WK082814,3,2,0.8707
GM0828,WK082814,4,0,0.9894
GM0828,WK082814,4,1,0.9810
GM0828,WK082814,4,2,0.9952
GM0828,WK082814,5,0,0.9089
GM0828,WK082814,5,1,0.9089
GM0828,WK082814,5,2,0.9089
GM0828,WK082814,6,2,0.9694
GM0828,WK082815,1,0,0.9141
GM0828,WK082815,1,1,0.9424
GM0828,WK082815,1,2,0.9424
GM0828,WK082815,2,0,0.9285
GM0828,WK082815,2,1,0.9464
GM0828,WK082815,2,2,0.9464
GM0828,WK082815,3,0,0.9351
GM0828,WK082815,3,1,0.9602
GM0828,WK082815,3,2,0.9537
GM0828,WK082815,4,0,0.9340
GM0828,WK082815,4,1,0.9657
GM0828,WK082815,4,2,0.9803
GM0828,WK082815,5,0,1.1039
GM0828,WK082815,5,1,1.1039
GM0828,WK082815,5,2,1.1039
GM0828,WK082816,1,0,0.9391
GM0828,WK082816,1,2,0.9478
GM0828,WK082816,2,0,0.9413
GM0828,WK082816,2,2,0.9496
GM0828,WK082816,3,0,0.9614
GM0828,WK082816,3,1,0.9614
GM0828,WK082816,3,2,0.9614
GM0828,WK082816,4,0,0.9614
GM0828,WK082816,4,1,0.9614
GM0828,WK082816,4,2,0.9614
GM0828,WK082816,5,1,0.9614
GM0828,WK082817,1,0,0.9081
GM0828,WK082817,1,1,0.9241
GM0828,WK082817,2,0,0.7584
GM0828,WK082817,2,2,0.8452
GM0828,WK082817,3,0,0.9412
GM0828,WK082817,3,2,0.9412
GM0828,WK082817,4,0,0.9412
GM0828,WK082817,4,1,0.9412
GM0828,WK082817,4,2,0.9412
GM0828,WK082817,5,0,0.9412
GM0828,WK082818,1,0,0.9130
GM0828,WK082818,1,1,0.9417
GM0828,WK082818,1,2,0.9417
GM0828,WK082818,2,0,0.8472
GM0828,WK082818,2,1,0.9176
GM0828,WK082818,2,2,0.9053
GM0828,WK082818,3,0,1.0021
GM0828,WK082818,3,1,0.9858
GM0828,WK082818,3,2,0.9953
GM0828,WK082818,4,0,1.0251
GM0828,WK082818,4,1,0.9872
GM0828,WK082818,4,2,0.9573
GM0828,WK082818,5,0,0.9699
GM0828,WK082818,5,1,0.9699
GM0828,WK082818,5,2,0.9699
GM0828,WK082819,1,0,0.9102
GM0828,WK082819,1,1,0.9410
GM0828,WK082819,1,2,0.9410
GM0828,WK082819,2,0,0.9731
GM0828,WK082819,2,1,0.9731
GM0828,WK082819,2,2,0.9731
GM0828,WK082819,3,0,0.9731
GM0828,WK082819,3,2,0.9731
GM0828,WK082819,4,0,0.9731
GM0828,WK082819,4,2,0.9731
GM0828,WK082819,5,1,0.9731
GM0828,WK082820,1,0,0.9249
GM0828,WK082820,1,1,0.9347
GM0828,WK082820,1,2,0.9347
GM0828,WK082820,2,0,0.8527
GM0828,WK082820,2,1,0.8831
GM0828,WK082820,2,2,0.8831
GM0828,WK082820,3,0,0.9480
GM0828,WK082820,3,2,0.9480
GM0828,WK082820,4,0,0.9480
GM0828,WK082820,4,2,0.9480
GM0828,WK082820,5,0,0.9480
GM0828,WK082821,1,0,0.9519
GM0828,WK082821,1,1,0.9565
GM0828,WK082821,1,2,0.9565
GM0828,WK082821,2,0,0.8821
GM0828,WK082821,2,1,0.9043
GM0828,WK082821,2,2,0.9043
GM0828,WK082821,3,0,0.9602
GM0828,WK082821,3,2,0.9602
GM0828,WK082821,4,0,0.9602
GM0828,WK082821,4,1,0.9602
GM0828,WK082821,4,2,0.9602
GM0828,WK082821,5,0,0.9602
GM0828,WK082821,5,2,0.9602
GM0828,WK082822,1,0,0.9061
GM0828,WK082822,1,1,0.9221
GM0828,WK082822,1,2,0.9221
GM0828,WK082822,2,0,0.7959
GM0828,WK082822,2,1,0.8596
GM0828,WK082822,2,2,0.7557
GM0828,WK082822,3,0,0.8198
GM0828,WK082822,3,1,0.8750
GM0828,WK082822,3,2,0.8020
GM0828,WK082822,4,0,0.8440
GM0828,WK082822,4,1,0.8915
GM0828,WK082822,4,2,0.8484
GM0828,WK082822,5,0,0.8805
GM0828,WK082822,5,1,0.8896
GM0828,WK082822,5,2,0.8896
GM0840,WK084000,1,0,1.0236
GM0840,WK084000,1,1,1.0527
GM0840,WK084000,1,2,1.0527
GM0840,WK084000,2,0,1.0628
GM0840,WK084000,2,1,1.0730
GM0840,WK084000,2,2,1.0676
GM0840,WK084000,3,0,1.2295
GM0840,WK084000,3,1,1.1379
GM0840,WK084000,3,2,1.1738
GM0840,WK084000,4,0,1.2638
GM0840,WK084000,4,2,1.2180
GM0840,WK084000,5,0,1.3391
GM0840,WK084000,5,2,1.3771
GM0840,WK084001,1,0,1.4354
GM0840,WK084001,1,1,1.2974
GM0840,WK084001,1,2,1.2974
GM0840,WK084001,2,0,1.4937
GM0840,WK084001,2,1,1.3314
GM0840,WK084001,2,2,1.5177
GM0840,WK084001,3,0,1.3827
GM0840,WK084001,3,1,1.2784
GM0840,WK084001,3,2,1.4007
GM0840,WK084001,4,0,1.4588
GM0840,WK084001,4,1,1.2884
GM0840,WK084001,4,2,1.3887
GM0840,WK084001,5,0,1.2446
GM0840,WK084001,5,1,1.2446
GM0840,WK084001,5,2,1.2692
GM0840,WK084002,1,0,1.1961
GM0840,WK084002,1,1,1.1533
GM0840,WK084002,1,2,1.1533
GM0840,WK084002,2,0,1.1986
GM0840,WK084002,2,1,1.1638
GM0840,WK084002,2,2,1.2502
GM0840,WK084002,3,0,1.0466
GM0840,WK084002,3,1,1.1249
GM0840,WK084002,3,2,1.2336
GM0840,WK084002,4,0,1.2951
GM0840,WK084002,4,1,1.1931
GM0840,WK084002,4,2,1.2681
GM0840,WK084002,5,0,1.2671
GM0840,WK084002,5,1,1.2671
GM0840,WK084002,5,2,1.4683
GM0840,WK084003,1,0,1.0052
GM0840,WK084003,1,1,1.0316
GM0840,WK084003,1,2,1.0316
GM0840,WK084003,2,0,0.9953
GM0840,WK084003,2,2,1.0197
GM0840,WK084003,3,0,1.0532
GM0840,WK084003,3,2,1.0532
GM0840,WK084003,4,0,1.0532
GM0840,WK084003,4,2,1.0532
GM0840,WK084003,5,0,1.0532
GM0840,WK084003,5,1,1.0532
GM0840,WK084003,5,2,1.0532
GM0840,WK084004,1,0,0.9611
GM0840,WK084004,1,1,1.0021
GM0840,WK084004,1,2,1.0021
GM0840,WK084004,2,0,0.9642
GM0840,WK084004,2,2,0.9481
GM0840,WK084004,3,0,1.0519
GM0840,WK084004,3,2,1.0894
GM0840,WK084004,4,0,1.1046
GM0840,WK084004,4,2,1.1711
GM0840,WK084004,5,0,1.0438
GM0840,WK084004,5,1,1.0438
GM0840,WK084004,5,2,1.0438
GM0845,WK084500,1,0,1.2194
GM0845,WK084500,1,1,1.1262
GM0845,WK084500,1,2,1.1262
GM0845,WK084500,2,0,1.1371
GM0845,WK084500,2,1,1.0891
GM0845,WK084500,2,2,1.0891
GM0845,WK084500,3,0,1.0330
GM0845,WK084500,3,1,1.0366
GM0845,WK084500,3,2,1.0015
GM0845,WK084500,4,0,1.0719
GM0845,WK084500,4,1,1.0579
GM0845,WK084500,4,2,1.0775
GM0845,WK084500,5,0,0.9786
GM0845,WK084500,5,1,0.8987
GM0845,WK084500,5,2,0.9497
GM0845,WK084500,6,2,1.0434
GM0845,WK084501,1,0,1.0588
GM0845,WK084501,1,1,1.0417
GM0845,WK084501,2,0,0.9020
GM0845,WK084501,2,1,0.9589
GM0845,WK084501,2,2,0.9589
GM0845,WK084501,3,0,1.0215
GM0845,WK084501,3,2,1.0215
GM0845,WK084501,4,0,1.0215
GM0845,WK084501,4,2,1.0215
GM0845,WK084501,5,0,1.0215
GM0845,WK084501,5,1,1.0215
GM0845,WK084502,1,0,1.1300
GM0845,WK084502,1,1,1.0918
GM0845,WK084502,2,0,1.0461
GM0845,WK084502,2,1,1.0467
GM0845,WK084502,2,2,1.0467
GM0845,WK084502,3,0,1.1082
GM0845,WK084502,3,1,1.0903
GM0845,WK084502,3,2,1.1825
GM0845,WK084502,4,0,1.1637
GM0845,WK084502,4,2,1.1052
GM0845,WK084502,5,0,1.1531
GM0845,WK084502,5,1,1.1531
GM0845,WK084502,5,2,1.1531
GM0845,WK084503,1,0,1.1264
GM0845,WK084503,1,1,1.0886
GM0845,WK084503,2,0,1.0427
GM0845,WK084503,2,1,1.0470
GM0845,WK084503,2,2,1.0243
GM0845,WK084503,3,0,1.1556
GM0845,WK084503,3,1,1.0911
GM0845,WK084503,3,2,1.0787
GM0845,WK084503,4,0,1.2578
GM0845,WK084503,4,1,1.1321
GM0845,WK084503,4,2,1.0972
GM0845,WK084503,5,0,1.0284
GM0845,WK084503,5,1,0.9615
GM0845,WK084503,5,2,0.9714
GM0845,WK084504,1,0,1.2156
GM0845,WK084504,1,1,1.1338
GM0845,WK084504,2,0,1.0144
GM0845,WK084504,2,1,1.0347
GM0845,WK084504,2,2,1.0347
GM0845,WK084504,3,0,1.0443
GM0845,WK084504,3,1,1.0462
GM0845,WK084504,3,2,1.0462
GM0845,WK084504,4,0,1.1789
GM0845,WK084504,4,2,1.1344
GM0845,WK084504,5,0,1.0576
GM0845,WK084504,5,1,1.0576
GM0845,WK084504,5,2,1.0576
GM0847,WK084700,1,0,0.9349
GM0847,WK084700,1,1,0.9466
GM0847,WK084700,2,0,0.8946
GM0847,WK084700,2,1,0.9254
GM0847,WK084700,2,2,0.9292
GM0847,WK084700,3,0,0.8485
GM0847,WK084700,3,1,0.9106
GM0847,WK084700,3,2,0.8960
GM0847,WK084700,4,0,0.9165
GM0847,WK084700,4,1,0.9375
GM0847,WK084700,4,2,0.9210
GM0847,WK084700,5,0,0.9485
GM0847,WK084700,5,1,0.9012
GM0847,WK084700,5,2,0.8900
GM0847,WK084700,6,0,1.0121
GM0847,WK084700,6,2,1.0121
GM0847,WK084701,1,0,0.9379
GM0847,WK084701,1,1,0.9508
GM0847,WK084701,2,0,0.8977
GM0847,WK084701,2,1,0.9297
GM0847,WK084701,2,2,0.9297
GM0847,WK084701,3,0,0.8615
GM0847,WK084701,3,1,0.9187
GM0847,WK084701,3,2,0.9187
GM0847,WK084701,4,0,0.8765
GM0847,WK084701,4,1,0.9411
GM0847,WK084701,4,2,0.9411
GM0847,WK084701,5,0,0.9607
GM0847,WK084701,5,2,0.9607
GM0847,WK084702,1,0,0.8867
GM0847,WK084702,1,1,0.9341
GM0847,WK084702,2,0,0.9315
GM0847,WK084702,2,1,0.9640
GM0847,WK084702,2,2,0.9640
GM0847,WK084702,3,0,0.9218
GM0847,WK084702,3,1,0.9643
GM0847,WK084702,3,2,0.9643
GM0847,WK084702,4,0,1.1089
GM0847,WK084702,4,1,1.0525
GM0847,WK084702,4,2,1.1772
GM0847,WK084702,5,0,1.0919
GM0847,WK084702,5,1,1.0919
GM0847,WK084702,5,2,1.2343
GM0847,WK084703,1,0,0.8855
GM0847,WK084703,1,1,0.9146
GM0847,WK084703,2,0,0.7422
GM0847,WK084703,2,1,0.8320
GM0847,WK084703,2,2,0.8320
GM0847,WK084703,3,0,0.9405
GM0847,WK084703,3,2,0.9405
GM0847,WK084703,4,0,0.9405
GM0847,WK084703,4,2,0.9405
GM0847,WK084703,5,0,0.9405
GM0847,WK084709,1,0,0.9798
GM0847,WK084709,1,1,0.9798
GM0847,WK084709,2,0,0.9798
GM0848,WK084800,1,0,1.4399
GM0848,WK084800,1,1,1.2932
GM0848,WK084800,1,2,1.2932
GM0848,WK084800,2,0,1.4363
GM0848,WK084800,2,1,1.2946
GM0848,WK084800,2,2,1.5707
GM0848,WK084800,3,0,1.3411
GM0848,WK084800,3,1,1.2328
GM0848,WK084800,3,2,1.2407
GM0848,WK084800,4,0,1.3785
GM0848,WK084800,4,1,1.2591
GM0848,WK084800,4,2,1.3537
GM0848,WK084800,5,0,1.1635
GM0848,WK084800,5,1,1.1625
GM0848,WK084800,5,2,1.0784
GM0848,WK084800,6,0,1.3149
GM0848,WK084800,6,1,1.2662
GM0848,WK084800,6,2,1.1894
GM0848,WK084801,1,0,1.1824
GM0848,WK084801,1,1,1.1279
GM0848,WK084801,2,0,1.2261
GM0848,WK084801,2,1,1.1482
GM0848,WK084801,2,2,1.1482
GM0848,WK084801,3,0,1.0414
GM0848,WK084801,3,1,1.0614
GM0848,WK084801,3,2,1.0614
GM0848,WK084801,4,0,1.0970
GM0848,WK084801,4,1,1.1714
GM0848,WK084801,4,2,1.0150
GM0848,WK084801,5,1,1.0527
GM0848,WK084801,5,2,0.9837
GM0851,WK085100,1,0,0.9798
GM0851,WK085100,1,1,0.9929
GM0851,WK085100,1,2,0.9929
GM0851,WK085100,2,0,0.9503
GM0851,WK085100,2,1,0.9811
GM0851,WK085100,2,2,0.9811
GM0851,WK085100,3,0,0.9768
GM0851,WK085100,3,1,0.9933
GM0851,WK085100,3,2,0.9986
GM0851,WK085100,4,0,1.0373
GM0851,WK085100,4,1,1.0410
GM0851,WK085100,4,2,1.0259
GM0851,WK085100,5,0,1.0372
GM0851,WK085100,5,1,0.9232
GM0851,WK085100,5,2,0.9919
GM0851,WK085100,6,0,1.0106
GM0851,WK085100,6,1,1.0106
GM0851,WK085100,6,2,1.0106
GM0851,WK085101,1,0,0.9456
GM0851,WK085101,1,1,0.9718
GM0851,WK085101,2,0,0.9624
GM0851,WK085101,2,2,0.9819
GM0851,WK085101,3,0,1.0203
GM0851,WK085101,3,1,1.0154
GM0851,WK085101,3,2,1.0154
GM0851,WK085101,4,0,1.0605
GM0851,WK085101,4,1,1.0259
GM0851,WK085101,4,2,1.0259
GM0851,WK085101,5,0,1.0000
GM0851,WK085101,5,1,1.0000
GM0851,WK085101,5,2,1.0000
GM0851,WK085102,1,0,0.9967
GM0851,WK085102,2,0,0.9967
GM0851,WK085102,2,2,0.9967
GM0851,WK085102,3,0,0.9967
GM0851,WK085102,3,2,0.9967
GM0851,WK085102,4,0,0.9967
GM0851,WK085102,4,2,0.9967
GM0851,WK085102,5,0,0.9967
GM0851,WK085102,5,2,0.9967
GM0851,WK085103,1,0,1.0971
GM0851,WK085103,1,1,1.0722
GM0851,WK085103,1,2,1.0722
GM0851,WK085103,2,0,1.0211
GM0851,WK085103,2,1,1.0343
GM0851,WK085103,2,2,1.0415
GM0851,WK085103,3,0,1.1178
GM0851,WK085103,3,1,1.0911
GM0851,WK085103,3,2,1.1709
GM0851,WK085103,4,0,1.1944
GM0851,WK085103,4,1,1.1146
GM0851,WK085103,4,2,1.1816
GM0851,WK085103,5,0,1.0807
GM0851,WK085103,5,1,1.0807
GM0851,WK085103,5,2,1.1490
GM0851,WK085103,6,1,1.0433
GM0851,WK085104,1,0,0.9360
GM0851,WK085104,1,2,0.9683
GM0851,WK085104,2,0,0.8308
GM0851,WK085104,2,1,0.9178
GM0851,WK085104,2,2,0.9178
GM0851,WK085104,3,0,1.0078
GM0851,WK085104,3,1,1.0024
GM0851,WK085104,3,2,1.0024
GM0851,WK085104,4,0,1.1207
GM0851,WK085104,4,2,1.0463
GM0851,WK085104,5,0,1.0027
GM0851,WK085104,5,2,1.0027
GM0852,WK085200,1,0,1.1972
GM0852,WK085200,1,1,1.1351
GM0852,WK085200,2,0,1.2502
GM0852,WK085200,2,1,1.1618
GM0852,WK085200,3,0,1.1935
GM0852,WK085200,3,1,1.1240
GM0852,WK085200,3,2,1.1188
GM0852,WK085200,4,0,1.1388
GM0852,WK085200,4,1,1.0894
GM0852,WK085200,4,2,0.9961
GM0852,WK085200,5,0,1.0935
GM0852,WK085200,5,1,1.0935
GM0852,WK085200,5,2,1.1007
GM0852,WK085200,6,0,1.1893
GM0852,WK085200,6,1,1.0525
GM0852,WK085200,6,2,1.4903
GM0852,WK085201,1,0,1.0395
GM0852,WK085201,1,1,1.0395
GM0852,WK085201,2,0,1.0395
GM0852,WK085201,2,1,1.0395
GM0852,WK085201,5,1,1.0395
GM0852,WK085202,1,0,0.8506
GM0852,WK085202,1,1,0.9301
GM0852,WK085202,1,2,0.9301
GM0852,WK085202,2,0,1.0063
GM0852,WK085202,2,2,1.0176
GM0852,WK085202,3,0,1.0889
GM0852,WK085202,3,1,1.0767
GM0852,WK085202,3,2,1.0767
GM0852,WK085202,4,0,1.2517
GM0852,WK085202,4,1,1.1443
GM0852,WK085202,4,2,1.1443
GM0852,WK085202,5,0,1.1213
GM0852,WK085202,5,1,1.1213
GM0852,WK085202,5,2,1.1784
GM0852,WK085203,1,0,1.2811
GM0852,WK085203,1,1,1.1843
GM0852,WK085203,2,0,1.2627
GM0852,WK085203,2,1,1.1818
GM0852,WK085203,2,2,1.1818
GM0852,WK085203,3,0,1.3475
GM0852,WK085203,3,1,1.2005
GM0852,WK085203,3,2,1.2236
GM0852,WK085203,4,0,1.2152
GM0852,WK085203,4,1,1.1497
GM0852,WK085203,4,2,1.1471
GM0852,WK085203,5,0,1.1082
GM0852,WK085203,5,1,1.1082
GM0852,WK085203,5,2,1.1082
GM0852,WK085204,1,0,1.1916
GM0852,WK085204,1,1,1.1397
GM0852,WK085204,2,0,1.2814
GM0852,WK085204,2,1,1.1763
GM0852,WK085204,2,2,1.1763
GM0852,WK085204,3,0,1.1809
GM0852,WK085204,3,2,1.1201
GM0852,WK085204,4,0,1.1597
GM0852,WK085204,4,1,1.1147
GM0852,WK085204,4,2,1.1147
GM0852,WK085204,5,0,1.1843
GM0852,WK085204,5,1,1.1843
GM0852,WK085204,5,2,1.1843
GM0852,WK085205,1,0,1.3131
GM0852,WK085205,1,1,1.2426
GM0852,WK085205,2,0,1.1674
GM0852,WK085205,2,1,1.1674
GM0852,WK085205,2,2,1.1674
GM0852,WK085205,3,0,1.1674
GM0852,WK085205,3,2,1.1674
GM0852,WK085205,4,0,1.1674
GM0852,WK085205,4,2,1.1674
GM0852,WK085205,5,0,1.1674
GM0852,WK085205,5,1,1.1674
GM0855,WK085510,1,0,0.9911
GM0855,WK085510,1,1,0.9911
GM0855,WK085510,2,0,0.9911
GM0855,WK085510,2,1,0.9911
GM0855,WK085510,2,2,0.9911
GM0855,WK085510,3,0,1.1697
GM0855,WK085510,3,1,1.0593
GM0855,WK085510,3,2,1.0593
GM0855,WK085510,4,0,1.1048
GM0855,WK085510,4,1,1.0555
GM0855,WK085510,4,2,1.0555
GM0855,WK085510,5,0,1.0071
GM0855,WK085510,5,1,0.9656
GM0855,WK085510,5,2,0.9588
GM0855,WK085510,6,0,1.0288
GM0855,WK085510,6,1,0.9677
GM0855,WK085510,6,2,0.9073
GM0855,WK085511,1,0,0.9404
GM0855,WK085511,1,1,0.9404
GM0855,WK085511,2,0,0.9404
GM0855,WK085511,2,1,0.9404
GM0855,WK085511,2,2,0.9404
GM0855,WK085511,3,0,0.8615
GM0855,WK085511,3,1,0.8910
GM0855,WK085511,3,2,0.8910
GM0855,WK085511,4,0,0.8737
GM0855,WK085511,4,1,0.8892
GM0855,WK085511,4,2,0.8568
GM0855,WK085511,5,0,0.9052
GM0855,WK085511,5,1,0.8674
GM0855,WK085511,5,2,0.8870
GM0855,WK085511,6,0,0.9613
GM0855,WK085511,6,1,0.7539
GM0855,WK085511,6,2,0.7358
GM0855,WK085512,1,0,0.9457
GM0855,WK085512,1,1,0.9457
GM0855,WK085512,2,0,0.9457
GM0855,WK085512,2,1,0.9457
GM0855,WK085512,3,0,0.8662
GM0855,WK085512,3,1,0.9047
GM0855,WK085512,4,0,0.8783
GM0855,WK085512,4,1,0.9127
GM0855,WK085512,5,0,0.9457
GM0855,WK085512,5,1,0.9457
GM0855,WK085512,5,2,0.9457
GM0855,WK085512,6,0,0.8054
GM0855,WK085512,6,1,0.8054
GM0855,WK085513,3,0,0.6412
GM0855,WK085513,3,2,0.4817
GM0855,WK085513,4,0,0.6645
GM0855,WK085513,4,2,0.5266
GM0855,WK085514,1,0,0.9337
GM0855,WK085514,2,0,0.9337
GM0855,WK085514,2,1,0.9337
GM0855,WK085514,2,2,0.9337
GM0855,WK085514,3,0,0.8381
GM0855,WK085514,3,1,0.8834
GM0855,WK085514,3,2,0.8834
GM0855,WK085514,4,0,0.8848
GM0855,WK085514,4,1,0.9145
GM0855,WK085514,4,2,0.8785
GM0855,WK085514,5,0,0.7104
GM0855,WK085514,5,1,0.4662
GM0855,WK085514,5,2,0.5809
GM0855,WK085514,6,0,0.7454
GM0855,WK085515,1,0,0.9784
GM0855,WK085515,1,1,0.9784
GM0855,WK085515,2,0,0.9784
GM0855,WK085515,2,1,0.9784
GM0855,WK085515,2,2,0.9784
GM0855,WK085515,3,0,0.9900
GM0855,WK085515,3,1,0.9839
GM0855,WK085515,3,2,0.9933
GM0855,WK085515,4,0,0.9999
GM0855,WK085515,4,1,1.0018
GM0855,WK085515,4,2,1.0378
GM0855,WK085515,5,0,0.9781
GM0855,WK085515,5,1,0.8927
GM0855,WK085515,5,2,0.9270
GM0855,WK085515,6,0,0.7321
GM0855,WK085515,6,2,0.8840
GM0855,WK085516,1,0,0.9976
GM0855,WK085516,1,1,0.9976
GM0855,WK085516,1,2,0.9976
GM0855,WK085516,2,0,0.9976
GM0855,WK085516,2,2,0.9976
GM0855,WK085516,3,0,0.9759
GM0855,WK085516,3,1,1.0153
GM0855,WK085516,3,2,1.0540
GM0855,WK085516,4,0,1.0512
GM0855,WK085516,4,1,1.2582
GM0855,WK085516,4,2,1.0537
GM0855,WK085516,5,0,0.8073
GM0855,WK085516,5,1,0.9210
GM0855,WK085516,5,2,0.8249
GM0855,WK085516,6,1,0.9838
GM0855,WK085516,6,2,0.9745
GM0855,WK085517,1,0,0.9959
GM0855,WK085517,1,1,0.9959
GM0855,WK085517,1,2,0.9959
GM0855,WK085517,2,0,0.9959
GM0855,WK085517,2,1,0.9959
GM0855,WK085517,2,2,0.9959
GM0855,WK085517,3,0,1.0002
GM0855,WK085517,3,1,1.0049
GM0855,WK085517,3,2,1.0168
GM0855,WK085517,4,0,0.9938
GM0855,WK085517,4,1,1.0880
GM0855,WK085517,4,2,0.9936
GM0855,WK085517,5,0,0.9724
GM0855,WK085517,5,1,0.9638
GM0855,WK085517,5,2,0.8879
GM0855,WK085517,6,0,0.9222
GM0855,WK085517,6,1,1.1524
GM0855,WK085517,6,2,1.0281
GM0855,WK085518,1,0,0.9934
GM0855,WK085518,2,0,0.9934
GM0855,WK085518,2,1,0.9934
GM0855,WK085518,2,2,0.9934
GM0855,WK085518,3,0,0.9679
GM0855,WK085518,3,1,0.9981
GM0855,WK085518,3,2,1.0099
GM0855,WK085518,4,0,1.0380
GM0855,WK085518,4,1,1.1739
GM0855,WK085518,4,2,1.0232
GM0855,WK085518,5,0,0.9465
GM0855,WK085518,5,1,0.8925
GM0855,WK085518,5,2,0.9033
GM0855,WK085518,6,0,1.0048
GM0855,WK085518,6,1,1.0021
GM0855,WK085518,6,2,1.0048
GM0855,WK085519,1,0,0.9945
GM0855,WK085519,1,1,0.9945
GM0855,WK085519,2,0,0.9945
GM0855,WK085519,2,1,0.9945
GM0855,WK085519,2,2,0.9945
GM0855,WK085519,3,0,0.9486
GM0855,WK085519,3,1,0.9816
GM0855,WK085519,3,2,0.9816
GM0855,WK085519,4,0,0.9396
GM0855,WK085519,4,1,1.2014
GM0855,WK085519,4,2,0.9706
GM0855,WK085519,5,0,1.0864
GM0855,WK085519,5,1,1.1243
GM0855,WK085519,5,2,1.1485
GM0855,WK085519,6,1,0.9945
GM0855,WK085520,1,0,0.9883
GM0855,WK085520,1,1,0.9883
GM0855,WK085520,2,0,0.9883
GM0855,WK085520,3,0,0.9255
GM0855,WK085520,3,1,0.9516
GM0855,WK085520,3,2,0.9516
GM0855,WK085520,4,0,0.9761
GM0855,WK085520,4,1,0.9892
GM0855,WK085520,4,2,0.9892
GM0855,WK085520,5,0,1.1655
GM0855,WK085520,5,1,1.0949
GM0855,WK085520,5,2,1.0949
GM0855,WK085520,6,0,0.7509
GM0855,WK085521,3,0,0.9899
GM0855,WK085521,4,0,0.9899
GM0855,WK085521,4,1,0.9899
GM0855,WK085521,5,0,0.9899
GM0855,WK085521,5,1,0.9899
GM0855,WK085521,6,1,0.9899
GM0855,WK085522,1,0,0.9608
GM0855,WK085522,1,2,0.9608
GM0855,WK085522,2,0,0.9608
GM0855,WK085522,2,2,0.9608
GM0855,WK085522,3,0,0.8766
GM0855,WK085522,3,1,0.9199
GM0855,WK085522,3,2,0.8808
GM0855,WK085522,4,0,0.8820
GM0855,WK085522,4,1,1.1228
GM0855,WK085522,4,2,0.9406
GM0855,WK085522,5,0,0.6012
GM0855,WK085522,5,1,0.8374
GM0855,WK085522,5,2,0.9637
GM0855,WK085522,6,0,1.0094
GM0855,WK085522,6,1,1.0094
GM0855,WK085522,6,2,1.0094
GM0855,WK085523,1,0,0.9920
GM0855,WK085523,1,1,0.9920
GM0855,WK085523,2,0,0.9657
GM0855,WK085523,2,1,0.9919
GM0855,WK085523,2,2,0.9919
GM0855,WK085523,3,0,0.9521
GM0855,WK085523,3,1,0.9749
GM0855,WK085523,3,2,0.9757
GM0855,WK085523,4,0,0.9890
GM0855,WK085523,4,1,1.1364
GM0855,WK085523,4,2,0.9995
GM0855,WK085523,5,0,1.0042
GM0855,WK085523,5,1,1.0524
GM0855,WK085523,5,2,1.0057
GM0855,WK085523,6,1,1.0418
GM0855,WK085523,6,2,1.1005
GM0855,WK085524,1,0,0.9800
GM0855,WK085524,2,0,0.9800
GM0855,WK085524,2,1,0.9800
GM0855,WK085524,2,2,0.9800
GM0855,WK085524,3,0,0.8710
GM0855,WK085524,3,1,0.9331
GM0855,WK085524,3,2,0.9331
GM0855,WK085524,4,0,1.0208
GM0855,WK085524,4,1,1.0086
GM0855,WK085524,4,2,1.0673
GM0855,WK085524,5,0,1.0176
GM0855,WK085524,5,1,1.0542
GM0855,WK085524,5,2,1.0783
GM0855,WK085524,6,0,0.6841
GM0855,WK085524,6,1,0.7342
GM0855,WK085524,6,2,0.8383
GM0855,WK085525,1,0,1.0120
GM0855,WK085525,1,2,1.0120
GM0855,WK085525,2,0,0.9770
GM0855,WK085525,2,1,0.9770
GM0855,WK085525,2,2,0.9770
GM0855,WK085525,3,0,0.9798
GM0855,WK085525,3,1,1.0090
GM0855,WK085525,3,2,1.0045
GM0855,WK085525,4,0,1.0730
GM0855,WK085525,4,1,1.2371
GM0855,WK085525,4,2,1.1022
GM0855,WK085525,5,0,0.9851
GM0855,WK085525,5,1,1.0387
GM0855,WK085525,5,2,1.1614
GM0855,WK085525,6,0,0.9653
GM0855,WK085525,6,1,1.0207
GM0855,WK085525,6,2,0.8618
GM0855,WK085526,1,0,0.9982
GM0855,WK085526,1,1,0.9982
GM0855,WK085526,1,2,0.9982
GM0855,WK085526,2,0,0.9982
GM0855,WK085526,2,1,0.9982
GM0855,WK085526,2,2,0.9982
GM0855,WK085526,3,0,1.0237
GM0855,WK085526,3,1,1.0047
GM0855,WK085526,3,2,1.0047
GM0855,WK085526,4,0,1.0152
GM0855,WK085526,4,1,1.1345
GM0855,WK085526,4,2,0.9214
GM0855,WK085526,5,0,1.0874
GM0855,WK085526,5,1,1.1677
GM0855,WK085526,5,2,1.0874
